window_index,observed_min_entropy,predicted_min_entropy
594,1.4608411888919686,1.5452953530533067
595,1.5405683813627027,1.5665556339763276
596,1.4000871578128724,1.562281339279203
597,1.4301443916690522,1.5415149985615995
598,1.415037499278844,1.5713658345292474
599,1.415037499278844,1.5642993754593255
600,1.4922053598013036,1.5621367662917587
601,1.4301443916690522,1.5637267028331912
602,1.5081469036703252,1.5434684649558654
603,1.4454111483223626,1.5699917724629375
604,1.4764380439429872,1.559954032873836
605,1.4922053598013036,1.5456910910525432
606,1.4922053598013036,1.5737626853567004
607,1.5242665690336021,1.5565734891941303
608,1.4922053598013036,1.5628110215339943
609,1.4922053598013036,1.5558794197599009
610,1.3417885172482054,1.5792660152170426
611,1.5242665690336021,1.5570841560361715
612,1.5081469036703252,1.5742877681336072
613,1.5242665690336021,1.5786687987158996
614,1.4301443916690522,1.5640484962300993
615,1.415037499278844,1.5678000376894428
616,1.4301443916690522,1.5428741959496295
617,1.5570565041512716,1.5542207317738541
618,1.3706433799203903,1.5637637424646265
619,1.4454111483223626,1.549789729530572
620,1.4922053598013036,1.5465980957357324
621,1.4764380439429872,1.5685501390205807
622,1.5405683813627027,1.5577092477468175
623,1.2186402864753405,1.5518080972486537
624,1.5242665690336021,1.5497013445858459
625,1.3417885172482054,1.5486383720501524
626,1.4608411888919686,1.5546795804171865
627,1.5242665690336021,1.5771427855487665
628,1.4608411888919686,1.5444361565004778
629,1.4922053598013036,1.5801103495038138
630,1.4764380439429872,1.5723569880996924
631,1.4454111483223626,1.5689451000001997
632,1.3852901558847919,1.5552020855675552
633,1.5570565041512716,1.5816681978201088
634,1.5242665690336021,1.5432068868484035
635,1.3134994728167817,1.5612007417248392
636,1.2995602818589078,1.5692868349475548
637,1.4922053598013036,1.5551075239191885
638,1.4608411888919686,1.5632481337953086
639,1.2995602818589078,1.5792585263717898
640,1.2720795454368008,1.5499556293469947
641,1.5242665690336021,1.5474462957175805
642,1.4764380439429872,1.5746627322050264
643,1.3275746580285044,1.5595044347563063
644,1.4922053598013036,1.5567967866454153
645,1.4000871578128724,1.5411703637347407
646,1.4764380439429872,1.5662134405308028
647,1.5081469036703252,1.5614593574810611
648,1.5081469036703252,1.5745962638316775
649,1.3852901558847919,1.5815978372678563
650,1.415037499278844,1.5488303745621346
651,1.3134994728167817,1.5693918168065686
652,1.5405683813627027,1.539249829177442
653,1.4922053598013036,1.542997760331859
654,1.3852901558847919,1.5645736190386184
655,1.5242665690336021,1.574244693169064
656,1.4922053598013036,1.554846938918944
657,1.415037499278844,1.5775025146909416
658,1.4454111483223626,1.557225023164195
659,1.4301443916690522,1.5525485324341624
660,1.4454111483223626,1.54079604822496
661,1.3561438102252754,1.5658466115885266
662,1.3706433799203903,1.5794723835985027
663,1.4454111483223626,1.573631872286635
664,1.5081469036703252,1.558870931800021
665,1.4000871578128724,1.5643672402612756
666,1.3852901558847919,1.5446016275399834
667,1.5570565041512716,1.5576388366602636
668,1.4922053598013036,1.5707645635107383
669,1.5405683813627027,1.5709022598042968
670,1.4922053598013036,1.5398531623546714
671,1.4922053598013036,1.5673424273753491
672,1.4000871578128724,1.557696048109998
673,1.4301443916690522,1.5661902181134122
674,1.4000871578128724,1.5587817576256466
675,1.4000871578128724,1.5675561773796494
676,1.3275746580285044,1.567039127056403
677,1.5570565041512716,1.5654857357702734
678,1.3852901558847919,1.5680051042476775
679,1.3417885172482054,1.537908476005613
680,1.4922053598013036,1.5664026078096889
681,1.2995602818589078,1.5515850121578156
682,1.415037499278844,1.5403162109616269
683,1.5242665690336021,1.5573266138153263
684,1.4000871578128724,1.555593721499618
685,1.5570565041512716,1.5587293875112147
686,1.415037499278844,1.578352568989357
687,1.4608411888919686,1.570181418263447
688,1.5405683813627027,1.562828328849344
689,1.4764380439429872,1.558619260903978
690,1.2720795454368008,1.5394067845046628
691,1.4922053598013036,1.5730611091961404
692,1.5405683813627027,1.5746839753181123
693,1.4608411888919686,1.574232067336046
694,1.4922053598013036,1.5503280872389622
695,1.5242665690336021,1.5756127642165818
696,1.4000871578128724,1.5718333647324765
697,1.4000871578128724,1.5806162113452917
698,1.2857544823338773,1.5799900436011671
699,1.4764380439429872,1.5605113724988897
700,1.5242665690336021,1.561885493628932
701,1.4608411888919686,1.5387407539814366
702,1.4608411888919686,1.5678689047023242
703,1.5242665690336021,1.566646468970531
704,1.4454111483223626,1.570419917634255
705,1.4000871578128724,1.580813949563337
706,1.4608411888919686,1.565216891200757
707,1.4608411888919686,1.559158404069449
708,1.4922053598013036,1.5652500980396185
709,1.4454111483223626,1.5580283351760444
710,1.3706433799203903,1.5670371547096076
711,1.4922053598013036,1.5648919102570047
712,1.4000871578128724,1.5798287127893498
713,1.5081469036703252,1.5478199775582373
714,1.4922053598013036,1.5607833821715218
715,1.5405683813627027,1.5492898564677902
716,1.5081469036703252,1.5623779814268501
717,1.4922053598013036,1.5512272710014479
718,1.4922053598013036,1.5768519119049207
719,1.3561438102252754,1.5690533784890373
720,1.4000871578128724,1.5684619647437517
721,1.415037499278844,1.5741406917178535
722,1.4764380439429872,1.5573364719126728
723,1.3275746580285044,1.5814042857339372
724,1.4454111483223626,1.5639926102431227
725,1.5242665690336021,1.5778791801091763
726,1.3852901558847919,1.576959041441517
727,1.2186402864753405,1.5782427846831062
728,1.3706433799203903,1.5597385992902517
729,1.3706433799203903,1.578859353838967
730,1.415037499278844,1.5459931961490068
731,1.5405683813627027,1.548927503055431
732,1.4454111483223626,1.5725945837945556
733,1.3417885172482054,1.5630242515927206
734,1.5081469036703252,1.558148658329143
735,1.4608411888919686,1.5650098526046328
736,1.5405683813627027,1.556139839802128
737,1.4922053598013036,1.5767100797111655
738,1.415037499278844,1.5577596372107179
739,1.4454111483223626,1.5590398412198845
740,1.4922053598013036,1.5654551970947508
741,1.4301443916690522,1.5707209961773063
742,1.2720795454368008,1.5665757945821301
743,1.5570565041512716,1.548975302688488
744,1.4608411888919686,1.5705897125057517
745,1.4922053598013036,1.5623741025056184
746,1.3561438102252754,1.5820218914075392
747,1.4764380439429872,1.5727030992605744
748,1.4000871578128724,1.5500283839868079
749,1.4454111483223626,1.5690639070574857
750,1.4922053598013036,1.5777317724766278
751,1.4608411888919686,1.5680009545945552
752,1.5081469036703252,1.5659415042516645
753,1.4922053598013036,1.5629249513212295
754,1.4764380439429872,1.5822802969645209
755,1.5242665690336021,1.5799214346872759
756,1.4608411888919686,1.540790415539738
757,1.573735245297902,1.567931534046718
758,1.4764380439429872,1.565653123826734
759,1.5405683813627027,1.5583732547593723
760,1.4454111483223626,1.545134086110583
761,1.4608411888919686,1.5678030629716873
762,1.4000871578128724,1.5624698703457334
763,1.3417885172482054,1.5602273214911744
764,1.2857544823338773,1.56044414313066
765,1.5405683813627027,1.5648226763996023
766,1.5570565041512716,1.5742268919315494
767,1.4000871578128724,1.544366404411059
768,1.4922053598013036,1.5826179057930323
769,1.4454111483223626,1.5738161842003
770,1.5405683813627027,1.5463216057654405
771,1.5242665690336021,1.5625529636509066
772,1.4301443916690522,1.574243111640249
773,1.4608411888919686,1.5505504867943867
774,1.4301443916690522,1.5735377017007068
775,1.4922053598013036,1.5661919299912939
776,1.4764380439429872,1.5342205397339002
777,1.3852901558847919,1.5821037664391155
778,1.4922053598013036,1.5781024788796645
779,1.4608411888919686,1.5604109915319189
780,1.5405683813627027,1.5559709773522516
781,1.5081469036703252,1.560721371769261
782,1.4922053598013036,1.5615719191622162
783,1.5242665690336021,1.5584366040239253
784,1.5405683813627027,1.5665696021194375
785,1.5081469036703252,1.5841675740457986
786,1.4764380439429872,1.5585234495058335
787,1.4000871578128724,1.567871779370033
788,1.5405683813627027,1.5578995781696343
789,1.4000871578128724,1.5495222719679784
790,1.4000871578128724,1.5339339580307463
791,1.4608411888919686,1.5700098135505285
792,1.2318156752230736,1.5571008094055572
793,1.4922053598013036,1.5675355975298078
794,1.5405683813627027,1.5722898703294053
795,1.415037499278844,1.5704674242273293
796,1.2995602818589078,1.576689792498863
797,1.4454111483223626,1.548144572897727
798,1.5242665690336021,1.552792692726264
799,1.4301443916690522,1.5529834638768976
800,1.5081469036703252,1.5654832983992506
801,1.4608411888919686,1.5590769582082342
802,1.4764380439429872,1.5531503046150938
803,1.5081469036703252,1.5530016862185037
804,1.4922053598013036,1.5680558970210263
805,1.4608411888919686,1.55005141069758
806,1.4454111483223626,1.5666879329832453
807,1.3561438102252754,1.5738234612882191
808,1.4764380439429872,1.5465062074649067
809,1.5405683813627027,1.5783265012982313
810,1.4301443916690522,1.5442896846685992
811,1.415037499278844,1.575180624407475
812,1.5570565041512716,1.5621017796378853
813,1.5242665690336021,1.5555933196111613
814,1.5242665690336021,1.5751185569113868
815,1.4922053598013036,1.5611417022151592
816,1.415037499278844,1.5367534124444815
817,1.4301443916690522,1.5592392952166447
818,1.5242665690336021,1.5469324227850412
819,1.5081469036703252,1.5774913776551502
820,1.4608411888919686,1.575315040993424
821,1.3706433799203903,1.5751716413517833
822,1.5405683813627027,1.5657903567945664
823,1.4764380439429872,1.5729463437899127
824,1.5405683813627027,1.570128927287711
825,1.415037499278844,1.5697203455066198
826,1.5405683813627027,1.5749300388076561
827,1.3417885172482054,1.5531022591120034
828,1.415037499278844,1.5535205981846067
829,1.4608411888919686,1.560595542306307
830,1.4301443916690522,1.5684471360776495
831,1.3417885172482054,1.5679320479619483
832,1.3706433799203903,1.5601203745001155
833,1.4301443916690522,1.57742069703116
834,1.5081469036703252,1.5701130729140877
835,1.5242665690336021,1.5539807223602737
836,1.4454111483223626,1.555960669588722
837,1.4922053598013036,1.5602320750294216
838,1.4608411888919686,1.5785421511485134
839,1.5081469036703252,1.5630899945241572
840,1.4608411888919686,1.5759963362209848
841,1.3275746580285044,1.5627762794378477
842,1.573735245297902,1.5770754785926766
843,1.4608411888919686,1.5805529079364542
844,1.4922053598013036,1.5716971155062676
845,1.5081469036703252,1.5528923022141496
846,1.5242665690336021,1.5510279449297284
847,1.4000871578128724,1.5543091408299854
848,1.4454111483223626,1.5502023611539382
849,1.4301443916690522,1.5222053220603462
850,1.3275746580285044,1.5679292415315884
851,1.3852901558847919,1.5808518083520373
852,1.3852901558847919,1.559076068366233
853,1.4764380439429872,1.5397679660898123
854,1.5242665690336021,1.5723282582217786
855,1.4922053598013036,1.5768180771130567
856,1.4608411888919686,1.5791004294337898
857,1.4000871578128724,1.5678928347723395
858,1.4764380439429872,1.5616889852052886
859,1.5405683813627027,1.56653851766299
860,1.4301443916690522,1.5691908171171636
861,1.4608411888919686,1.562602180355524
862,1.4301443916690522,1.5703122596698342
863,1.5081469036703252,1.5654277413546887
864,1.5405683813627027,1.5636137180461485
865,1.3706433799203903,1.5605977576779282
866,1.5242665690336021,1.5418696094198587
867,1.5242665690336021,1.5464316632591601
868,1.5405683813627027,1.5586488150220312
869,1.5242665690336021,1.5664814604301007
870,1.5570565041512716,1.5542362863413335
871,1.4922053598013036,1.5622710025778104
872,1.4301443916690522,1.5700524007313152
873,1.4301443916690522,1.5724778353884448
874,1.573735245297902,1.569987434130538
875,1.4301443916690522,1.5759523248011822
876,1.5405683813627027,1.5597400905160623
877,1.1671099858352583,1.5549717009430777
878,1.3852901558847919,1.5675086904294324
879,1.5081469036703252,1.5525600474634786
880,1.5570565041512716,1.5570607853275424
881,1.5242665690336021,1.5722435547473441
882,1.4608411888919686,1.5715397852586745
883,1.3706433799203903,1.5714958817108406
884,1.4922053598013036,1.566139609847194
885,1.4301443916690522,1.5566517014782988
886,1.4301443916690522,1.5682210675121546
887,1.5081469036703252,1.5805488787137778
888,1.5081469036703252,1.5733717146996948
889,1.5081469036703252,1.5769746438806058
890,1.5405683813627027,1.5695452588219718
891,1.415037499278844,1.5325731527324384
892,1.4454111483223626,1.5801040935085018
893,1.3417885172482054,1.5703154961553973
894,1.4454111483223626,1.5726458670183647
895,1.4922053598013036,1.5347347644494582
896,1.4764380439429872,1.5731087225666627
897,1.4608411888919686,1.5348426874479617
898,1.5405683813627027,1.5627471402107544
899,1.3417885172482054,1.5496753884775463
900,1.4764380439429872,1.5632837631694514
901,1.3706433799203903,1.5626856191501786
902,1.415037499278844,1.5669408220226209
903,1.4301443916690522,1.563048402987429
904,1.5081469036703252,1.5636967689626151
905,1.4454111483223626,1.580865395868683
906,1.3706433799203903,1.5771438994410187
907,1.2995602818589078,1.5756917951825014
908,1.4764380439429872,1.572734706410911
909,1.5405683813627027,1.540629480936482
910,1.5405683813627027,1.5613189702512422
911,1.5081469036703252,1.5765870177863996
912,1.573735245297902,1.5535797396871445
913,1.4301443916690522,1.5602284761597696
914,1.4301443916690522,1.567832679386624
915,1.5081469036703252,1.5735248786326526
916,1.415037499278844,1.5540572184501875
917,1.4454111483223626,1.5647577079165356
918,1.2720795454368008,1.546799113654449
919,1.3852901558847919,1.5432115382179152
920,1.4922053598013036,1.5699338161571665
921,1.4454111483223626,1.575189902409034
922,1.5570565041512716,1.5461605854876197
923,1.4000871578128724,1.5577078803471833
924,1.4454111483223626,1.559916177753296
925,1.3706433799203903,1.560888517484306
926,1.415037499278844,1.557845896606484
927,1.4922053598013036,1.5633460470795708
928,1.4922053598013036,1.570548281823684
929,1.5242665690336021,1.5567686232472873
930,1.4922053598013036,1.5669429269833377
931,1.5242665690336021,1.5466934829138117
932,1.5081469036703252,1.5570083085050608
933,1.4000871578128724,1.5669235106432338
934,1.4301443916690522,1.5667283526196465
935,1.4301443916690522,1.5695610191153426
936,1.4000871578128724,1.5668794524363057
937,1.3417885172482054,1.566415747427354
938,1.5405683813627027,1.5766857296546795
939,1.4000871578128724,1.5680771655792085
940,1.4922053598013036,1.546305695835815
941,1.415037499278844,1.5689585887597237
942,1.5570565041512716,1.5668690096862923
943,1.4608411888919686,1.5383502940931453
944,1.4608411888919686,1.5653610979716286
945,1.5405683813627027,1.5684394342715917
946,1.5081469036703252,1.57732780510454
947,1.5081469036703252,1.5553086186037421
948,1.5242665690336021,1.566971279859406
949,1.4922053598013036,1.5589116176442122
950,1.5405683813627027,1.5484111905485891
951,1.5405683813627027,1.5472067845288373
952,1.4922053598013036,1.5568909888480902
953,1.5570565041512716,1.5714078362050041
954,1.5081469036703252,1.573943538517241
955,1.4922053598013036,1.564553235480159
956,1.4454111483223626,1.5740076626895727
957,1.3134994728167817,1.5794688610037957
958,1.4454111483223626,1.5475327535499426
959,1.4922053598013036,1.575336236180911
960,1.573735245297902,1.5633375281769832
961,1.4454111483223626,1.5480079388527122
962,1.3706433799203903,1.562840509673516
963,1.2995602818589078,1.570776619282864
964,1.5081469036703252,1.5692693199230747
965,1.573735245297902,1.575163996923272
966,1.5081469036703252,1.575063450930734
967,1.4000871578128724,1.5651637658344115
968,1.4301443916690522,1.553426157721218
969,1.5570565041512716,1.5531340146809325
970,1.4764380439429872,1.5618671370366621
971,1.4764380439429872,1.5521712173284254
972,1.5081469036703252,1.565061567660631
973,1.4922053598013036,1.5637225496374265
974,1.3275746580285044,1.5525392736134043
975,1.3706433799203903,1.572999225129747
976,1.573735245297902,1.563047897346282
977,1.4922053598013036,1.5453617886821638
978,1.415037499278844,1.5588939368008818
979,1.4454111483223626,1.5640283294743844
980,1.4922053598013036,1.5661276539235685
981,1.5081469036703252,1.5467690869905322
982,1.3561438102252754,1.5696421202889432
983,1.4922053598013036,1.5610880072541462
984,1.4454111483223626,1.5626725284837355
985,1.3852901558847919,1.5744612377258964
986,1.4608411888919686,1.563428879643394
987,1.5242665690336021,1.5609539974854498
988,1.4922053598013036,1.5350089683035717
989,1.5081469036703252,1.5700928835256724
990,1.3417885172482054,1.5567724582625806
991,1.5242665690336021,1.5775773090595469
992,1.5242665690336021,1.5584028507596561
993,1.5242665690336021,1.546958855948222
994,1.4301443916690522,1.5725789218928576
995,1.258533013598853,1.5423260365187772
996,1.4608411888919686,1.5546459626229505
997,1.4608411888919686,1.566303428972653
998,1.5242665690336021,1.5757382569374359
999,1.5242665690336021,1.553246252827206
1000,1.4608411888919686,1.5741171006895174
1001,1.4764380439429872,1.558746287232886
1002,1.4922053598013036,1.5742792343449117
1003,1.4922053598013036,1.573853499741639
1004,1.415037499278844,1.5670093237165645
1005,1.5081469036703252,1.5608811348063019
1006,1.4608411888919686,1.5536764880352325
1007,1.4301443916690522,1.5531523136339371
1008,1.4000871578128724,1.5554179922655555
1009,1.4000871578128724,1.576709516455315
1010,1.5405683813627027,1.5507143756319384
1011,1.415037499278844,1.5415007356836719
1012,1.5570565041512716,1.5579057021371479
1013,1.5242665690336021,1.558103691022857
1014,1.3134994728167817,1.5432461907760153
1015,1.5081469036703252,1.5116600201015664
1016,1.3706433799203903,1.5608571608808148
1017,1.4454111483223626,1.5586462191699473
1018,1.4000871578128724,1.5758129763149893
1019,1.4301443916690522,1.5598147165805107
1020,1.4922053598013036,1.5637871647304211
1021,1.5081469036703252,1.5837300778244041
1022,1.5242665690336021,1.5650012252014418
1023,1.4922053598013036,1.5547353997657654
1024,1.4764380439429872,1.5756721612346773
1025,1.3706433799203903,1.5474901714017557
1026,1.5570565041512716,1.5722820667498822
1027,1.4922053598013036,1.5511459030894137
1028,1.4000871578128724,1.576853117031943
1029,1.5242665690336021,1.5735439119922046
1030,1.3417885172482054,1.5729744643458161
1031,1.3275746580285044,1.5687891985227724
1032,1.5570565041512716,1.5526690731257575
1033,1.5405683813627027,1.5705988147476206
1034,1.415037499278844,1.5615772835945447
1035,1.573735245297902,1.5236661269195004
1036,1.5405683813627027,1.5635608006287869
1037,1.4454111483223626,1.5815938023222202
1038,1.5081469036703252,1.5643731443820252
1039,1.5570565041512716,1.5649161496340591
1040,1.4301443916690522,1.582978755703442
1041,1.4454111483223626,1.5729712195478196
1042,1.4301443916690522,1.5794149248673417
1043,1.4764380439429872,1.5499653409184355
1044,1.5081469036703252,1.5129709536103013
1045,1.5081469036703252,1.5384720781149315
1046,1.4922053598013036,1.5799111729618767
1047,1.4608411888919686,1.562408425459079
1048,1.258533013598853,1.5627757254555128
1049,1.4764380439429872,1.5446140965613624
1050,1.4608411888919686,1.5427284046396905
1051,1.4608411888919686,1.5723335101438267
1052,1.415037499278844,1.5603439201118248
1053,1.2857544823338773,1.5764461983069364
1054,1.4608411888919686,1.5740933481715722
1055,1.5242665690336021,1.5524910282030304
1056,1.3417885172482054,1.5552014974751214
1057,1.4301443916690522,1.5804734471893498
1058,1.5081469036703252,1.5737615172437442
1059,1.4301443916690522,1.5811214023925266
1060,1.4608411888919686,1.5644123802331946
1061,1.5570565041512716,1.5537996817249256
1062,1.415037499278844,1.5695931429659007
1063,1.4301443916690522,1.5808847786536098
1064,1.4764380439429872,1.5746855677085891
1065,1.3852901558847919,1.5536189652395584
1066,1.415037499278844,1.579401852768302
1067,1.415037499278844,1.551461946091378
1068,1.5405683813627027,1.5731841676397382
1069,1.3417885172482054,1.5527359994595664
1070,1.4454111483223626,1.5332847854041118
1071,1.3417885172482054,1.5719751558934822
1072,1.4608411888919686,1.5790276713911682
1073,1.5242665690336021,1.563504872825203
1074,1.5405683813627027,1.5598024734452058
1075,1.4608411888919686,1.566006577735171
1076,1.3561438102252754,1.5508759686958637
1077,1.4000871578128724,1.5756333260288775
1078,1.573735245297902,1.575100502360225
1079,1.4922053598013036,1.57632763379248
1080,1.2857544823338773,1.5783234203486816
1081,1.4764380439429872,1.565921294677687
1082,1.4922053598013036,1.5633095262538816
1083,1.4764380439429872,1.5642781243233894
1084,1.5242665690336021,1.5732115223522831
1085,1.4608411888919686,1.5516251486920343
1086,1.4301443916690522,1.5713168733350507
1087,1.573735245297902,1.5613625273443474
1088,1.5081469036703252,1.5623753494489019
1089,1.3706433799203903,1.57021006399762
1090,1.5242665690336021,1.5774789302015326
1091,1.5242665690336021,1.5675942015751736
1092,1.5570565041512716,1.5483987435959161
1093,1.5405683813627027,1.5703924532052396
1094,1.415037499278844,1.557414843259761
1095,1.5405683813627027,1.564152084162729
1096,1.4922053598013036,1.5748513598326792
1097,1.5242665690336021,1.5616939057730255
1098,1.4301443916690522,1.5610457783091234
1099,1.3852901558847919,1.5555206895731475
1100,1.4922053598013036,1.5635803785678188
1101,1.5405683813627027,1.5621876962696546
1102,1.415037499278844,1.563540826485151
1103,1.4764380439429872,1.5767294231601334
1104,1.4922053598013036,1.5558819341635897
1105,1.4608411888919686,1.5595081738942966
1106,1.5405683813627027,1.566828207491506
1107,1.4454111483223626,1.5503646288767745
1108,1.5081469036703252,1.583067621540268
1109,1.3852901558847919,1.5641043488163529
1110,1.4454111483223626,1.5698721037239476
1111,1.4922053598013036,1.581182546659417
1112,1.4000871578128724,1.5697291423414583
1113,1.415037499278844,1.5523275537476338
1114,1.4454111483223626,1.5600100026079204
1115,1.415037499278844,1.5739350678098982
1116,1.4764380439429872,1.5624821420372368
1117,1.5081469036703252,1.5668958115393399
1118,1.2857544823338773,1.5804029938942736
1119,1.2720795454368008,1.572380290503
1120,1.4454111483223626,1.5713669220657744
1121,1.4608411888919686,1.5586335891479182
1122,1.4922053598013036,1.5789795597322465
1123,1.4301443916690522,1.5730248080446656
1124,1.3134994728167817,1.5698265875739852
1125,1.5405683813627027,1.5510247123365104
1126,1.415037499278844,1.5769220961199877
1127,1.5242665690336021,1.5539180545209887
1128,1.5242665690336021,1.555528031064929
1129,1.5081469036703252,1.5638565838968037
1130,1.3706433799203903,1.5745099413094015
1131,1.415037499278844,1.575556729866046
1132,1.4922053598013036,1.5816201901278089
1133,1.3417885172482054,1.5707949793580689
1134,1.5405683813627027,1.5675446448710755
1135,1.5081469036703252,1.5697075723432243
1136,1.3852901558847919,1.5638901068628768
1137,1.4608411888919686,1.5659766278099718
1138,1.3417885172482054,1.5806969389055288
1139,1.3561438102252754,1.5686413264632753
1140,1.3134994728167817,1.5774830707034078
1141,1.4922053598013036,1.568445253527503
1142,1.5242665690336021,1.5694207526347503
1143,1.4454111483223626,1.570142226107189
1144,1.5242665690336021,1.5782241561081418
1145,1.3852901558847919,1.5677016008577638
1146,1.5405683813627027,1.5676919751424594
1147,1.4922053598013036,1.5547435576659157
1148,1.4301443916690522,1.5399190813321335
1149,1.5405683813627027,1.556355679395215
1150,1.4301443916690522,1.5573622242887677
1151,1.4608411888919686,1.5655744121898698
1152,1.4000871578128724,1.5723330834584226
1153,1.3852901558847919,1.562804312588018
1154,1.4000871578128724,1.5245250809663404
1155,1.415037499278844,1.569807657661054
1156,1.4922053598013036,1.570873453297892
1157,1.3852901558847919,1.573148202339647
1158,1.3706433799203903,1.5462140175245895
1159,1.4764380439429872,1.5710392213587219
1160,1.5570565041512716,1.5658677057718862
1161,1.4454111483223626,1.5665330667410626
1162,1.4764380439429872,1.570268284961088
1163,1.415037499278844,1.5671300642395192
1164,1.5242665690336021,1.5477800695023005
1165,1.5570565041512716,1.571419019698837
1166,1.4454111483223626,1.554656990260705
1167,1.4764380439429872,1.5516875870480131
1168,1.4922053598013036,1.5715505376465218
1169,1.4922053598013036,1.5606460909457198
1170,1.5242665690336021,1.5768333795338867
1171,1.573735245297902,1.545501621869351
1172,1.4608411888919686,1.5629957378521855
1173,1.5405683813627027,1.5609502914197222
1174,1.4608411888919686,1.5616363765913566
1175,1.4922053598013036,1.554385280003244
1176,1.415037499278844,1.550882856796647
1177,1.5405683813627027,1.572399750458258
1178,1.3852901558847919,1.573598104928192
1179,1.4454111483223626,1.5396879971510453
1180,1.2720795454368008,1.5424254147039127
1181,1.415037499278844,1.5359977807624665
1182,1.3134994728167817,1.566912371049692
